episode,t,obs,act,rew
0,0,"(0, 19)",1,-0.17
0,1,"(1, 19)",0,-0.17
0,2,"(1, 18)",1,-0.17
0,3,"(2, 18)",0,-0.17
0,4,"(2, 17)",0,-0.17
0,5,"(2, 16)",1,-0.17
0,6,"(3, 16)",0,-0.17
0,7,"(3, 15)",0,-0.17
0,8,"(3, 14)",0,-0.17
0,9,"(3, 13)",1,-0.17
0,10,"(4, 13)",0,-0.17
0,11,"(4, 12)",0,-0.17
0,12,"(4, 11)",0,-0.17
0,13,"(4, 10)",1,-0.17
0,14,"(5, 10)",0,-0.17
0,15,"(5, 9)",0,-0.17
0,16,"(5, 8)",0,-0.17
0,17,"(5, 7)",0,-0.17
0,18,"(5, 6)",0,-0.17
0,19,"(5, 5)",0,-0.17
0,20,"(5, 4)",0,-0.17
0,21,"(5, 3)",0,-0.17
0,22,"(5, 2)",0,-0.17
0,23,"(5, 1)",0,-0.17
0,24,"(5, 0)",1,-0.17
0,25,"(6, 0)",1,-0.17
0,26,"(7, 0)",1,-0.17
0,27,"(8, 0)",1,-0.17
0,28,"(9, 0)",1,-0.17
0,29,"(10, 0)",1,-0.17
0,30,"(11, 0)",1,-0.17
0,31,"(12, 0)",1,-0.17
0,32,"(13, 0)",1,-0.17
0,33,"(14, 0)",1,-0.17
0,34,"(15, 0)",1,-0.17
0,35,"(16, 0)",1,-0.17
0,36,"(17, 0)",1,-0.17
0,37,"(18, 0)",1,-0.17
0,38,"(19, 0)",1,-0.17
0,39,"(20, 0)",1,-0.17
0,40,"(21, 0)",1,-0.17
0,41,"(22, 0)",1,-0.17
0,42,"(23, 0)",1,-0.17
0,43,"(24, 0)",1,-0.17
0,44,"(25, 0)",1,-0.17
0,45,"(26, 0)",1,-0.17
0,46,"(27, 0)",1,-0.17
0,47,"(28, 0)",1,-0.17
0,48,"(29, 0)",1,-0.17
0,49,"(30, 0)",1,-0.17
0,50,"(31, 0)",1,-0.17
0,51,"(32, 0)",1,-0.17
0,52,"(33, 0)",1,-0.17
0,53,"(34, 0)",1,-0.17
0,54,"(35, 0)",1,-0.17
0,55,"(36, 0)",1,-0.17
0,56,"(37, 0)",1,-0.17
0,57,"(38, 0)",1,16.67
1,0,"(0, 19)",0,-0.17
1,1,"(0, 18)",1,-0.17
1,2,"(1, 18)",0,-0.17
1,3,"(1, 17)",1,-0.17
1,4,"(2, 17)",0,-0.17
1,5,"(2, 16)",1,-0.17
1,6,"(3, 16)",0,-0.17
1,7,"(3, 15)",1,-0.17
1,8,"(4, 15)",1,-0.17
1,9,"(5, 15)",1,-0.17
1,10,"(6, 15)",0,-0.17
1,11,"(6, 14)",1,-0.17
1,12,"(7, 14)",1,-0.17
1,13,"(8, 14)",1,-0.17
1,14,"(9, 14)",0,-0.17
1,15,"(9, 13)",1,-0.17
1,16,"(10, 13)",0,-0.17
1,17,"(10, 12)",0,-0.17
1,18,"(10, 11)",0,-0.17
1,19,"(10, 10)",1,-0.17
1,20,"(11, 10)",1,-0.17
1,21,"(12, 10)",0,-0.17
1,22,"(12, 9)",1,-0.17
1,23,"(13, 9)",1,-0.17
1,24,"(14, 9)",1,-0.17
1,25,"(15, 9)",1,-0.17
1,26,"(16, 9)",1,-0.17
1,27,"(17, 9)",0,-0.17
1,28,"(17, 8)",1,-0.17
1,29,"(18, 8)",1,-0.17
1,30,"(19, 8)",0,-0.17
1,31,"(19, 7)",0,-0.17
1,32,"(19, 6)",0,-0.17
1,33,"(19, 5)",0,-0.17
1,34,"(19, 4)",0,-0.17
1,35,"(19, 3)",1,-0.17
1,36,"(20, 3)",1,-0.17
1,37,"(21, 3)",1,-0.17
1,38,"(22, 3)",1,-0.17
1,39,"(23, 3)",1,-0.17
1,40,"(24, 3)",1,-0.17
1,41,"(25, 3)",0,-0.17
1,42,"(25, 2)",0,-0.17
1,43,"(25, 1)",0,-0.17
1,44,"(25, 0)",1,-0.17
1,45,"(26, 0)",1,-0.17
1,46,"(27, 0)",1,-0.17
1,47,"(28, 0)",1,-0.17
1,48,"(29, 0)",1,-0.17
1,49,"(30, 0)",1,-0.17
1,50,"(31, 0)",1,-0.17
1,51,"(32, 0)",1,-0.17
1,52,"(33, 0)",1,-0.17
1,53,"(34, 0)",1,-0.17
1,54,"(35, 0)",1,-0.17
1,55,"(36, 0)",1,-0.17
1,56,"(37, 0)",1,-0.17
1,57,"(38, 0)",1,16.67
2,0,"(0, 19)",1,-0.17
2,1,"(1, 19)",1,-0.17
2,2,"(2, 19)",1,-0.17
2,3,"(3, 19)",0,-0.17
2,4,"(3, 18)",0,-0.17
2,5,"(3, 17)",0,-0.17
2,6,"(3, 16)",0,-0.17
2,7,"(3, 15)",0,-0.17
2,8,"(3, 14)",0,-0.17
2,9,"(3, 13)",0,-0.17
2,10,"(3, 12)",1,-0.17
2,11,"(4, 12)",0,-0.17
2,12,"(4, 11)",1,-0.17
2,13,"(5, 11)",0,-0.17
2,14,"(5, 10)",0,-0.17
2,15,"(5, 9)",0,-0.17
2,16,"(5, 8)",0,-0.17
2,17,"(5, 7)",1,-0.17
2,18,"(6, 7)",1,-0.17
2,19,"(7, 7)",0,-0.17
2,20,"(7, 6)",1,-0.17
2,21,"(8, 6)",1,-0.17
2,22,"(9, 6)",0,-0.17
2,23,"(9, 5)",0,-0.17
2,24,"(9, 4)",0,-0.17
2,25,"(9, 3)",0,-0.17
2,26,"(9, 2)",0,-0.17
2,27,"(9, 1)",1,-0.17
2,28,"(10, 1)",0,-0.17
2,29,"(10, 0)",1,-0.17
2,30,"(11, 0)",1,-0.17
2,31,"(12, 0)",1,-0.17
2,32,"(13, 0)",1,-0.17
2,33,"(14, 0)",1,-0.17
2,34,"(15, 0)",1,-0.17
2,35,"(16, 0)",1,-0.17
2,36,"(17, 0)",1,-0.17
2,37,"(18, 0)",1,-0.17
2,38,"(19, 0)",1,-0.17
2,39,"(20, 0)",1,-0.17
2,40,"(21, 0)",1,-0.17
2,41,"(22, 0)",1,-0.17
2,42,"(23, 0)",1,-0.17
2,43,"(24, 0)",1,-0.17
2,44,"(25, 0)",1,-0.17
2,45,"(26, 0)",1,-0.17
2,46,"(27, 0)",1,-0.17
2,47,"(28, 0)",1,-0.17
2,48,"(29, 0)",1,-0.17
2,49,"(30, 0)",1,-0.17
2,50,"(31, 0)",1,-0.17
2,51,"(32, 0)",1,-0.17
2,52,"(33, 0)",1,-0.17
2,53,"(34, 0)",1,-0.17
2,54,"(35, 0)",1,-0.17
2,55,"(36, 0)",1,-0.17
2,56,"(37, 0)",1,-0.17
2,57,"(38, 0)",1,16.67
3,0,"(0, 19)",0,-0.17
3,1,"(0, 18)",1,-0.17
3,2,"(1, 18)",1,-0.17
3,3,"(2, 18)",1,-0.17
3,4,"(3, 18)",1,-0.17
3,5,"(4, 18)",1,-0.17
3,6,"(5, 18)",1,-0.17
3,7,"(6, 18)",1,-0.17
3,8,"(7, 18)",1,-0.17
3,9,"(8, 18)",0,-0.17
3,10,"(8, 17)",0,-0.17
3,11,"(8, 16)",0,-0.17
3,12,"(8, 15)",0,-0.17
3,13,"(8, 14)",0,-0.17
3,14,"(8, 13)",0,-0.17
3,15,"(8, 12)",1,-0.17
3,16,"(9, 12)",0,-0.17
3,17,"(9, 11)",0,-0.17
3,18,"(9, 10)",0,-0.17
3,19,"(9, 9)",1,-0.17
3,20,"(10, 9)",1,-0.17
3,21,"(11, 9)",0,-0.17
3,22,"(11, 8)",0,-0.17
3,23,"(11, 7)",0,-0.17
3,24,"(11, 6)",1,-0.17
3,25,"(12, 6)",0,-0.17
3,26,"(12, 5)",1,-0.17
3,27,"(13, 5)",0,-0.17
3,28,"(13, 4)",0,-0.17
3,29,"(13, 3)",0,-0.17
3,30,"(13, 2)",1,-0.17
3,31,"(14, 2)",0,-0.17
3,32,"(14, 1)",0,-0.17
3,33,"(14, 0)",1,-0.17
3,34,"(15, 0)",1,-0.17
3,35,"(16, 0)",1,-0.17
3,36,"(17, 0)",1,-0.17
3,37,"(18, 0)",1,-0.17
3,38,"(19, 0)",1,-0.17
3,39,"(20, 0)",1,-0.17
3,40,"(21, 0)",1,-0.17
3,41,"(22, 0)",1,-0.17
3,42,"(23, 0)",1,-0.17
3,43,"(24, 0)",1,-0.17
3,44,"(25, 0)",1,-0.17
3,45,"(26, 0)",1,-0.17
3,46,"(27, 0)",1,-0.17
3,47,"(28, 0)",1,-0.17
3,48,"(29, 0)",1,-0.17
3,49,"(30, 0)",1,-0.17
3,50,"(31, 0)",1,-0.17
3,51,"(32, 0)",1,-0.17
3,52,"(33, 0)",1,-0.17
3,53,"(34, 0)",1,-0.17
3,54,"(35, 0)",1,-0.17
3,55,"(36, 0)",1,-0.17
3,56,"(37, 0)",1,-0.17
3,57,"(38, 0)",1,16.67
4,0,"(0, 19)",0,-0.17
4,1,"(0, 18)",0,-0.17
4,2,"(0, 17)",1,-0.17
4,3,"(1, 17)",0,-0.17
4,4,"(1, 16)",0,-0.17
4,5,"(1, 15)",0,-0.17
4,6,"(1, 14)",1,-0.17
4,7,"(2, 14)",1,-0.17
4,8,"(3, 14)",1,-0.17
4,9,"(4, 14)",0,-0.17
4,10,"(4, 13)",0,-0.17
4,11,"(4, 12)",0,-0.17
4,12,"(4, 11)",1,-0.17
4,13,"(5, 11)",1,-0.17
4,14,"(6, 11)",1,-0.17
4,15,"(7, 11)",0,-0.17
4,16,"(7, 10)",0,-0.17
4,17,"(7, 9)",0,-0.17
4,18,"(7, 8)",1,-0.17
4,19,"(8, 8)",0,-0.17
4,20,"(8, 7)",1,-0.17
4,21,"(9, 7)",0,-0.17
4,22,"(9, 6)",0,-0.17
4,23,"(9, 5)",0,-0.17
4,24,"(9, 4)",0,-0.17
4,25,"(9, 3)",1,-0.17
4,26,"(10, 3)",1,-0.17
4,27,"(11, 3)",0,-0.17
4,28,"(11, 2)",0,-0.17
4,29,"(11, 1)",0,-0.17
4,30,"(11, 0)",1,-0.17
4,31,"(12, 0)",1,-0.17
4,32,"(13, 0)",1,-0.17
4,33,"(14, 0)",1,-0.17
4,34,"(15, 0)",1,-0.17
4,35,"(16, 0)",1,-0.17
4,36,"(17, 0)",1,-0.17
4,37,"(18, 0)",1,-0.17
4,38,"(19, 0)",1,-0.17
4,39,"(20, 0)",1,-0.17
4,40,"(21, 0)",1,-0.17
4,41,"(22, 0)",1,-0.17
4,42,"(23, 0)",1,-0.17
4,43,"(24, 0)",1,-0.17
4,44,"(25, 0)",1,-0.17
4,45,"(26, 0)",1,-0.17
4,46,"(27, 0)",1,-0.17
4,47,"(28, 0)",1,-0.17
4,48,"(29, 0)",1,-0.17
4,49,"(30, 0)",1,-0.17
4,50,"(31, 0)",1,-0.17
4,51,"(32, 0)",1,-0.17
4,52,"(33, 0)",1,-0.17
4,53,"(34, 0)",1,-0.17
4,54,"(35, 0)",1,-0.17
4,55,"(36, 0)",1,-0.17
4,56,"(37, 0)",1,-0.17
4,57,"(38, 0)",1,16.67
5,0,"(0, 19)",0,-0.17
5,1,"(0, 18)",1,-0.17
5,2,"(1, 18)",0,-0.17
5,3,"(1, 17)",1,-0.17
5,4,"(2, 17)",1,-0.17
5,5,"(3, 17)",0,-0.17
5,6,"(3, 16)",0,-0.17
5,7,"(3, 15)",0,-0.17
5,8,"(3, 14)",0,-0.17
5,9,"(3, 13)",1,-0.17
5,10,"(4, 13)",1,-0.17
5,11,"(5, 13)",1,-0.17
5,12,"(6, 13)",0,-0.17
5,13,"(6, 12)",0,-0.17
5,14,"(6, 11)",1,-0.17
5,15,"(7, 11)",0,-0.17
5,16,"(7, 10)",0,-0.17
5,17,"(7, 9)",1,-0.17
5,18,"(8, 9)",1,-0.17
5,19,"(9, 9)",0,-0.17
5,20,"(9, 8)",0,-0.17
5,21,"(9, 7)",0,-0.17
5,22,"(9, 6)",0,-0.17
5,23,"(9, 5)",1,-0.17
5,24,"(10, 5)",1,-0.17
5,25,"(11, 5)",1,-0.17
5,26,"(12, 5)",1,-0.17
5,27,"(13, 5)",1,-0.17
5,28,"(14, 5)",1,-0.17
5,29,"(15, 5)",1,-0.17
5,30,"(16, 5)",1,-0.17
5,31,"(17, 5)",0,-0.17
5,32,"(17, 4)",1,-0.17
5,33,"(18, 4)",1,-0.17
5,34,"(19, 4)",0,-0.17
5,35,"(19, 3)",0,-0.17
5,36,"(19, 2)",0,-0.17
5,37,"(19, 1)",1,-0.17
5,38,"(20, 1)",0,-0.17
5,39,"(20, 0)",1,-0.17
5,40,"(21, 0)",1,-0.17
5,41,"(22, 0)",1,-0.17
5,42,"(23, 0)",1,-0.17
5,43,"(24, 0)",1,-0.17
5,44,"(25, 0)",1,-0.17
5,45,"(26, 0)",1,-0.17
5,46,"(27, 0)",1,-0.17
5,47,"(28, 0)",1,-0.17
5,48,"(29, 0)",1,-0.17
5,49,"(30, 0)",1,-0.17
5,50,"(31, 0)",1,-0.17
5,51,"(32, 0)",1,-0.17
5,52,"(33, 0)",1,-0.17
5,53,"(34, 0)",1,-0.17
5,54,"(35, 0)",1,-0.17
5,55,"(36, 0)",1,-0.17
5,56,"(37, 0)",1,-0.17
5,57,"(38, 0)",1,16.67
6,0,"(0, 19)",1,-0.17
6,1,"(1, 19)",0,-0.17
6,2,"(1, 18)",1,-0.17
6,3,"(2, 18)",0,-0.17
6,4,"(2, 17)",1,-0.17
6,5,"(3, 17)",0,-0.17
6,6,"(3, 16)",0,-0.17
6,7,"(3, 15)",0,-0.17
6,8,"(3, 14)",0,-0.17
6,9,"(3, 13)",0,-0.17
6,10,"(3, 12)",0,-0.17
6,11,"(3, 11)",0,-0.17
6,12,"(3, 10)",1,-0.17
6,13,"(4, 10)",1,-0.17
6,14,"(5, 10)",0,-0.17
6,15,"(5, 9)",1,-0.17
6,16,"(6, 9)",0,-0.17
6,17,"(6, 8)",1,-0.17
6,18,"(7, 8)",0,-0.17
6,19,"(7, 7)",1,-0.17
6,20,"(8, 7)",0,-0.17
6,21,"(8, 6)",1,-0.17
6,22,"(9, 6)",0,-0.17
6,23,"(9, 5)",0,-0.17
6,24,"(9, 4)",1,-0.17
6,25,"(10, 4)",0,-0.17
6,26,"(10, 3)",0,-0.17
6,27,"(10, 2)",0,-0.17
6,28,"(10, 1)",1,-0.17
6,29,"(11, 1)",0,-0.17
6,30,"(11, 0)",1,-0.17
6,31,"(12, 0)",1,-0.17
6,32,"(13, 0)",1,-0.17
6,33,"(14, 0)",1,-0.17
6,34,"(15, 0)",1,-0.17
6,35,"(16, 0)",1,-0.17
6,36,"(17, 0)",1,-0.17
6,37,"(18, 0)",1,-0.17
6,38,"(19, 0)",1,-0.17
6,39,"(20, 0)",1,-0.17
6,40,"(21, 0)",1,-0.17
6,41,"(22, 0)",1,-0.17
6,42,"(23, 0)",1,-0.17
6,43,"(24, 0)",1,-0.17
6,44,"(25, 0)",1,-0.17
